Id,UserId,Date
706,188,1280169824
707,391,1280169824
708,392,1280170124
709,392,1280170124
710,393,1280170124
711,395,1280170724
712,395,1280171024
713,396,1280171024
714,352,1280171624
715,398,1280171624
716,399,1280172224
718,401,1280173124
719,196,1280179124
720,408,1280180324
721,339,1280182424
722,159,1280184224
723,410,1280184824
724,411,1280185424
725,412,1280185424
726,411,1280185424
727,412,1280185425
728,88,1280185425
729,413,1280186024
730,413,1280186024
731,414,1280186024
732,223,1280186324
734,417,1280188424
735,424,1280189924
736,426,1280190524
737,432,1280192024
738,435,1280193224
739,5,1280193224
740,8,1280193224
741,13,1280193224
742,22,1280193224
743,23,1280193224
744,24,1280193224
745,25,1280193224
747,30,1280193224
748,36,1280193224
749,39,1280193224
750,41,1280193224
751,46,1280193224
752,54,1280193224
753,55,1280193224
754,56,1280193225
755,59,1280193225
756,61,1280193225
757,62,1280193225
758,68,1280193225
759,69,1280193225
760,71,1280193225
761,74,1280193225
762,80,1280193225
763,81,1280193225
764,87,1280193225
765,88,1280193225
766,89,1280193225
767,90,1280193225
768,114,1280193225
769,128,1280193225
770,142,1280193226
771,144,1280193226
772,154,1280193226
773,158,1280193226
774,159,1280193226
775,173,1280193226
776,174,1280193226
777,183,1280193226
778,187,1280193226
779,190,1280193226
780,191,1280193227
781,196,1280193227
782,199,1280193227
783,210,1280193227
784,211,1280193227
785,215,1280193227
786,217,1280193227
787,223,1280193227
788,226,1280193227
790,240,1280193227
791,247,1280193227
792,251,1280193227
793,252,1280193227
794,253,1280193227
795,256,1280193227
796,260,1280193227
797,266,1280193227
798,270,1280193227
799,127,1280193524
800,434,1280193524
801,339,1280194724
803,438,1280194724
804,127,1280195324
806,438,1280195924
807,441,1280195924
808,442,1280198024
809,59,1280199224
810,59,1280199524
811,444,1280200124
812,203,1280201324
813,438,1280202224
814,449,1280204324
815,442,1280205224
816,130,1280205524
817,447,1280205824
818,452,1280206424
819,455,1280206424
820,455,1280206724
821,457,1280206724
822,159,1280206724
823,460,1280207624
824,461,1280207924
825,462,1280207924
826,460,1280208224
827,445,1280208524
828,447,1280208824
829,334,1280209124
831,465,1280209724
832,460,1280210024
833,463,1280210324
834,172,1280210624
835,467,1280211224
836,434,1280211524
837,460,1280211524
838,442,1280211524
839,460,1280211824
840,447,1280211824
841,460,1280212124
842,468,1280212724
843,339,1280213324
844,469,1280213624
845,469,1280213624
846,472,1280214224
848,247,1280214525
849,247,1280214824
851,463,1280215724
852,476,1280216024
853,257,1280216324
854,483,1280216624
855,266,1280216924
857,367,1280218424
858,292,1280218425
859,488,1280219025
860,368,1280219924
862,300,1280220224
863,488,1280221724
864,492,1280222024
865,491,1280222324
866,493,1280222325
867,488,1280222624
868,494,1280222924
869,279,1280222924
870,480,1280222924
871,495,1280224724
872,319,1280224725
874,292,1280225325
875,480,1280227124
876,30,1280227424
877,172,1280229225
878,504,1280229225
879,485,1280230125
880,503,1280230725
881,498,1280231626
882,8,1280231626
883,506,1280231626
885,509,1280233727
886,509,1280234026
887,18,1280234326
888,506,1280234626
889,333,1280234626
890,333,1280234627
892,510,1280235826
893,512,1280236426
894,445,1280236726
895,279,1280239727
896,511,1280240027
897,516,1280242127
898,517,1280242127
899,481,1280242427
900,501,1280243027
901,520,1280246027
902,506,1280246327
903,520,1280246327
904,30,1280246927
905,257,1280250228
906,401,1280251130
907,455,1280251732
908,524,1280252032
909,364,1280252932
910,287,1280252932
911,292,1280256233
912,527,1280260434
913,529,1280263134
914,251,1280263134
915,501,1280265834
916,163,1280269134
917,531,1280270334
918,530,1280270634
919,520,1280271234
920,163,1280272434
921,34,1280275134
922,539,1280280834
923,368,1280281134
924,81,1280281134
925,476,1280282634
926,482,1280282934
927,541,1280282934
928,81,1280282934
929,542,1280282934
930,495,1280288334
931,445,1280288334
932,543,1280288634
933,488,1280290734
934,546,1280292233
935,546,1280292833
936,547,1280292833
938,247,1280294034
939,247,1280294034
940,439,1280294333
941,546,1280295233
942,547,1280297034
943,527,1280297934
944,452,1280298234
945,549,1280298833
946,284,1280299434
947,553,1280300034
949,442,1280302134
950,556,1280302134
951,174,1280304234
952,486,1280305434
953,287,1280306634
954,215,1280307234
955,445,1280307534
956,559,1280308134
957,559,1280309334
959,287,1280310835
961,520,1280311435
962,319,1280312335
963,511,1280313535
964,85,1280315335
965,89,1280315635
966,560,1280316235
967,564,1280316235
968,559,1280316235
969,511,1280317435
970,495,1280322535
971,485,1280326736
972,223,1280327036
973,511,1280329736
975,573,1280332736
978,575,1280335736
979,561,1280339339
981,577,1280339939
982,74,1280339939
983,578,1280341439
984,183,1280341439
985,513,1280341739
986,30,1280342939
989,582,1280356741
990,582,1280357041
992,586,1280368145
993,438,1280370845
994,589,1280373545
995,590,1280375345
996,566,1280375645
997,438,1280375645
998,582,1280375645
999,591,1280377145
1000,593,1280378945
1001,594,1280379245
1002,57,1280379845
1003,596,1280381046
1004,566,1280381645
1007,419,1280390648
1008,582,1280390950
1009,99,1280392150
1010,317,1280394850
1011,503,1280395150
1012,606,1280397550
1013,506,1280398150
1014,559,1280398150
1015,549,1280400550
1016,608,1280401150
1017,315,1280405050
1018,506,1280407750
1019,613,1280408950
1020,482,1280410450
1021,614,1280413754
1022,438,1280417663
1023,615,1280419163
1024,11,1280429363
1025,25,1280432964
1027,614,1280450968
1028,618,1280451268
1029,531,1280452468
1030,108,1280461771
1031,66,1280461771
1032,614,1280468971
1033,168,1280474372
1034,168,1280479772
1036,92,1280488172
1037,25,1280489072
1038,453,1280491172
1039,284,1280491172
1041,626,1280495973
1042,461,1280507073
1043,629,1280519074
1044,541,1280525075
1046,603,1280543977
1047,364,1280543977
1048,631,1280546677
1049,446,1280552677
1050,339,1280559282
1051,353,1280559882
1052,632,1280561683
1053,190,1280561983
1054,601,1280570083
1055,353,1280571583
1057,493,1280574583
1058,493,1280575783
1059,634,1280583889
1060,87,1280602493
1061,638,1280603993
1062,251,1280603993
1063,640,1280625294
1064,89,1280627994
1065,339,1280628594
1066,123,1280629794
1067,87,1280630094
1068,282,1280633095
1069,603,1280635495
1070,642,1280636995
1071,642,1280637295
1072,643,1280640295
1073,72,1280643295
1074,643,1280645095
1075,642,1280645095
1077,643,1280651995
1078,368,1280652595
1079,39,1280652595
1081,646,1280661595
1082,646,1280661595
1083,168,1280664895
1084,647,1280673295
1085,647,1280673295
1086,282,1280674794
1087,647,1280675094
1088,646,1280675095
1091,648,1280687696
1092,17,1280714106
1093,647,1280715609
1094,55,1280721609
1095,144,1280733010
1097,159,1280737510
1098,660,1280740210
1099,660,1280740810
1100,162,1280741710
1101,127,1280743210
1102,660,1280746810
1104,614,1280750711
1105,196,1280752211
1106,253,1280752211
1107,287,1280752511
1108,667,1280756411
1109,669,1280756711
1110,668,1280757011
1111,671,1280758511
1112,134,1280758811
1113,134,1280758811
1114,672,1280760911
1116,474,1280767511
1117,373,1280767511
1118,253,1280781913
1119,677,1280789115
1120,677,1280792115
1122,652,1280796915
1123,315,1280797815
1124,671,1280799615
1125,671,1280801716
1126,671,1280802316
1127,261,1280805016
1128,666,1280809816
1129,364,1280810416
1130,449,1280810716
1131,681,1280811316
1132,187,1280814016
1133,334,1280816420
1134,665,1280817920
1135,364,1280819420
1136,667,1280819420
1137,667,1280819720
1138,364,1280821820
1139,682,1280821821
1140,683,1280822421
1141,632,1280830521
1142,573,1280835621
1143,685,1280835621
1144,573,1280835621
1145,666,1280836823
1147,455,1280837423
1148,11,1280838323
1149,689,1280838323
1150,687,1280839223
1151,303,1280839523
1152,11,1280841323
1153,666,1280842823
1155,696,1280859324
1156,697,1280862629
1157,485,1280862929
1158,698,1280871031
1159,634,1280875831
1160,634,1280876131
1161,700,1280876731
1162,634,1280876731
1163,701,1280877331
1164,703,1280878531
1165,704,1280878831
1166,705,1280880331
1167,521,1280882731
1168,706,1280883031
1169,707,1280883331
1170,521,1280884832
1171,698,1280888734
1172,698,1280888734
1173,698,1280889034
1174,715,1280890834
1175,716,1280891134
1176,717,1280891134
1177,718,1280891434
1178,366,1280892034
1179,719,1280892634
1180,720,1280892934
1181,588,1280894134
1182,588,1280894434
1183,442,1280895934
1184,588,1280897434
1185,723,1280898034
1186,127,1280900734
1187,726,1280902534
1188,728,1280903734
1189,735,1280909134
1190,736,1280909434
1191,732,1280912134
1192,127,1280912434
1193,739,1280912434
1194,738,1280912734
1195,738,1280912734
1196,287,1280912735
1197,684,1280913634
1198,741,1280916336
1199,742,1280916636
1200,303,1280917836
1201,738,1280918136
1202,287,1280920836
1203,743,1280921136
1204,744,1280921136
1205,745,1280922336
1206,747,1280926237
1207,748,1280926837
1208,170,1280927437
1209,751,1280930137
1210,702,1280932537
1211,402,1280935537
1212,71,1280935537
1213,253,1280943954
1214,273,1280951473
1216,760,1280976094
1218,721,1280983894
1219,127,1280983894
1220,762,1280984494
1221,764,1280984794
1222,764,1280984794
1223,124,1280988094
1224,358,1280988095
1225,686,1280988095
1227,601,1280991695
1228,765,1280993195
1229,768,1280994095
1230,760,1280996495
1231,56,1280997395
1233,603,1280999495
1234,749,1281005494
1235,749,1281005494
1236,774,1281006995
1237,775,1281008195
1238,553,1281008495
1239,775,1281008495
1240,776,1281008495
1241,56,1281010595
1242,743,1281011495
1243,509,1281011496
1244,779,1281014496
1245,779,1281014796
1246,779,1281014796
1247,780,1281016296
1248,634,1281017496
1249,776,1281026796
1250,781,1281027996
1252,521,1281027997
1253,782,1281032796
1254,729,1281033696
1255,521,1281035196
1256,781,1281036998
1257,785,1281041508
1258,582,1281046905
1259,762,1281046905
1260,786,1281049606
1261,787,1281049905
1263,582,1281052005
1264,789,1281052005
1265,789,1281053205
1266,780,1281056205
1267,438,1281062205
1268,253,1281064005
1269,650,1281064305
1270,506,1281069743
1271,791,1281075446
1272,793,1281076046
1273,378,1281078446
1275,223,1281081146
1276,782,1281088646
1277,219,1281088946
1278,634,1281090746
1279,791,1281091646
1280,227,1281092246
1281,795,1281092246
1283,671,1281094646
1284,697,1281094646
1285,795,1281094947
1286,791,1281095846
1287,762,1281096446
1288,521,1281100347
1289,170,1281104547
1290,798,1281104547
1291,595,1281113548
1292,159,1281113548
1294,795,1281121949
1295,799,1281124649
1297,189,1281136952
1298,795,1281142951
1299,352,1281144751
1300,380,1281146851
1301,380,1281146852
1302,778,1281148951
1303,650,1281149551
1304,650,1281149551
1305,650,1281150451
1306,778,1281152852
1307,326,1281153452
1308,808,1281157352
1309,807,1281159452
1310,159,1281159452
1311,813,1281169057
1312,795,1281169657
1313,601,1281177757
1314,23,1281184957
1315,170,1281190957
1316,807,1281191857
1317,816,1281195758
1318,159,1281205455
1319,223,1281205455
1321,819,1281219857
1322,807,1281238459
1323,822,1281255259
1324,823,1281262463
1325,740,1281268760
1326,740,1281268760
1327,826,1281284963
1328,805,1281289161
1329,805,1281290361
1331,352,1281308374
1332,369,1281312871
1334,352,1281312871
1335,509,1281313171
1336,828,1281317072
1337,829,1281317072
1338,665,1281323373
1339,665,1281323673
1340,831,1281323973
1341,5,1281324873
1342,557,1281325174
1343,601,1281327874
1344,61,1281337773
1347,51,1281346489
1348,588,1281347689
1349,394,1281347689
1350,291,1281356389
1351,291,1281356989
1352,838,1281358190
1354,189,1281369590
1355,221,1281369590
1358,842,1281369890
1359,795,1281371690
1360,840,1281373191
1361,844,1281373790
1362,833,1281386091
1364,851,1281395092
1365,840,1281400791
1366,665,1281403791
1367,852,1281404391
1368,442,1281410391
1370,94,1281422991
1371,582,1281423591
1373,493,1281431691
1374,857,1281449092
1375,856,1281450292
1376,858,1281451192
1377,561,1281451792
1378,746,1281453892
1379,858,1281454492
1380,665,1281463493
1381,511,1281463493
1382,46,1281463493
1383,781,1281466793
1384,485,1281479394
1385,865,1281482994
1386,27,1281489593
1387,665,1281495894
1388,734,1281499194
1389,609,1281501294
1390,862,1281502794
1391,869,1281504594
1392,871,1281506994
1393,485,1281508494
1394,869,1281509994
1395,857,1281511194
1396,870,1281512094
1397,870,1281515094
1398,287,1281520195
1399,876,1281523195
1400,873,1281523495
1401,877,1281526195
1403,879,1281531896
1404,882,1281534296
1405,572,1281538796
1406,880,1281540296
1407,884,1281542396
1408,291,1281547196
1410,881,1281551097
1412,776,1281557097
1413,485,1281559201
1414,183,1281564598
1415,876,1281568498
1416,213,1281570297
1417,888,1281572097
1419,702,1281581097
1420,890,1281581997
1421,702,1281582297
1422,830,1281585897
1423,890,1281589497
1424,509,1281590697
1425,713,1281592197
1426,520,1281600597
1427,795,1281601498
1428,887,1281602997
1429,899,1281614998
1430,572,1281617398
1431,900,1281617998
1432,847,1281617998
1433,901,1281622799
1434,110,1281623398
1435,900,1281623398
1436,902,1281624898
1437,903,1281625498
1438,511,1281626399
1439,110,1281627599
1440,572,1281630599
1441,906,1281632999
1444,110,1281641700
1446,911,1281646200
1447,850,1281648300
1448,830,1281649500
1449,339,1281656400
1450,912,1281659400
1451,913,1281660600
1452,110,1281674701
1453,236,1281675301
1454,900,1281675301
1456,394,1281682201
1457,919,1281684901
1458,334,1281688201
1460,923,1281693301
1461,279,1281693301
1462,291,1281694201
1463,926,1281695101
1464,928,1281695701
1465,929,1281701402
1466,930,1281704102
1467,931,1281709502
1468,503,1281710702
1469,174,1281713402
1470,933,1281713402
1471,110,1281718204
1472,110,1281720307
1473,530,1281720307
1474,887,1281742209
1475,183,1281744309
1476,799,1281748809
1477,22,1281750309
1478,939,1281756619
1479,8,1281756619
1480,850,1281761144
1481,919,1281763543
1482,941,1281768943
1483,87,1281781243
1484,942,1281785143
1485,573,1281785743
1486,847,1281785743
1487,944,1281786043
1488,945,1281787243
1489,945,1281787243
1490,938,1281800149
1491,159,1281800149
1492,862,1281801949
1493,34,1281810450
1495,862,1281814354
1496,511,1281825465
1498,903,1281844075
1499,251,1281844075
1500,319,1281849486
1501,198,1281857586
1502,952,1281859986
1503,956,1281861486
1504,956,1281861486
1505,36,1281874687
1506,749,1281876188
1507,504,1281877991
1508,282,1281886992
1509,805,1281888792
1510,959,1281892992
1511,957,1281910712
1512,961,1281910712
1513,438,1281912212
1514,913,1281919712
1515,937,1281920612
1517,913,1281921812
1518,887,1281922112
1519,172,1281935012
1520,937,1281935012
1523,8,1281944013
1524,729,1281944613
1525,847,1281944912
1527,968,1281951522
1528,968,1281954222
1529,188,1281954522
1530,968,1281954822
1531,971,1281956621
1532,972,1281958422
1533,972,1281958422
1534,603,1281959022
1535,959,1281966823
1536,927,1281967423
1538,569,1281972223
1539,569,1281972223
1543,159,1281975823
1544,569,1281978823
1545,74,1281982724
1546,968,1281984224
1547,279,1281987524
1548,144,1281994125
1549,39,1281996825
1550,976,1281998025
1551,976,1281998625
1552,5,1281998925
1553,978,1282010025
1554,978,1282010025
1555,977,1282014525
1556,183,1282020825
1557,968,1282027425
1558,980,1282030426
1559,933,1282032530
1560,979,1282034930
1561,979,1282035230
1562,981,1282036430
1563,919,1282038230
1564,979,1282039730
1565,919,1282041830
1566,983,1282041830
1567,890,1282041830
1569,601,1282044530
1570,835,1282049031
1571,919,1282054431
1572,561,1282061038
1573,985,1282070644
1574,850,1282071544
1575,190,1282078745
1576,850,1282086545
1577,704,1282090745
1578,977,1282090745
1579,977,1282090745
1580,986,1282091946
1581,986,1282093146
1582,979,1282097946
1583,66,1282101246
1584,283,1282108746
1585,988,1282111446
1586,990,1282113846
1587,986,1282115946
1588,988,1282116246
1589,990,1282116846
1590,990,1282116846
1591,990,1282117446
1592,196,1282117746
1593,991,1282121046
1594,88,1282123746
1595,56,1282125846
1596,559,1282127946
1597,919,1282128846
1598,961,1282130050
1599,930,1282138460
1600,776,1282144460
1602,159,1282149560
1603,994,1282152860
1604,101,1282154660
1605,993,1282157061
1606,995,1282159461
1608,597,1282165161
1609,997,1282170262
1610,996,1282171762
1611,273,1282171762
1612,273,1282171762
1613,830,1282172062
1614,283,1282174161
1615,995,1282175669
1616,930,1282179568
1617,994,1282181968
1618,78,1282184968
1619,78,1282184968
1620,991,1282186768
1621,1001,1282188268
